          x                   f(x)                  Pn                  err         
  -1.000000000000000    1.000000000000000    1.045928437890663    0.045928437890663
  -0.999333333333333    0.999333333333333    1.044010840163608    0.044677506830275
  -0.998666666666667    0.998666666666667    1.042104259637138    0.043437592970472
  -0.998000000000000    0.998000000000000    1.040208644094000    0.042208644094000
  -0.997333333333333    0.997333333333333    1.038323941460987    0.040990608127653
  -0.996666666666667    0.996666666666667    1.036450099808721    0.039783433142055
  -0.996000000000000    0.996000000000000    1.034587067351436    0.038587067351436
  -0.995333333333333    0.995333333333333    1.032734792446754    0.037401459113421
  -0.994666666666667    0.994666666666667    1.030893223595473    0.036226556928807
  -0.994000000000000    0.994000000000000    1.029062309441347    0.035062309441347
  -0.993333333333333    0.993333333333333    1.027241998770862    0.033908665437529
  -0.992666666666667    0.992666666666667    1.025432240513031    0.032765573846365
  -0.992000000000000    0.992000000000000    1.023632983739163    0.031632983739163
  -0.991333333333333    0.991333333333333    1.021844177662656    0.030510844329322
  -0.990666666666667    0.990666666666667    1.020065771638768    0.029399104972102
  -0.990000000000000    0.990000000000000    1.018297715164414    0.028297715164414
  -0.989333333333333    0.989333333333333    1.016539957877937    0.027206624544604
  -0.988666666666667    0.988666666666667    1.014792449558898    0.026125782892231
  -0.988000000000000    0.988000000000000    1.013055140127855    0.025055140127855
  -0.987333333333333    0.987333333333333    1.011327979646149    0.023994646312816
  -0.986666666666667    0.986666666666667    1.009610918315687    0.022944251649021
  -0.986000000000000    0.986000000000000    1.007903906478725    0.021903906478725
  -0.985333333333333    0.985333333333333    1.006206894617653    0.020873561284320
  -0.984666666666667    0.984666666666667    1.004519833354775    0.019853166688109
  -0.984000000000000    0.984000000000000    1.002842673452101    0.018842673452101
  -0.983333333333333    0.983333333333333    1.001175365811122    0.017842032477789
  -0.982666666666667    0.982666666666667    0.999517861472601    0.016851194805934
  -0.982000000000000    0.982000000000000    0.997870111616354    0.015870111616354
  -0.981333333333333    0.981333333333333    0.996232067561036    0.014898734227703
  -0.980666666666667    0.980666666666667    0.994603680763927    0.013937014097261
  -0.980000000000000    0.980000000000000    0.992984902820716    0.012984902820717
  -0.979333333333333    0.979333333333333    0.991375685465284    0.012042352131951
  -0.978666666666667    0.978666666666667    0.989775980569491    0.011109313902824
  -0.978000000000000    0.978000000000000    0.988185740142962    0.010185740142962
  -0.977333333333333    0.977333333333333    0.986604916332874    0.009271582999540
  -0.976666666666667    0.976666666666667    0.985033461423735    0.008366794757068
  -0.976000000000000    0.976000000000000    0.983471327837180    0.007471327837180
  -0.975333333333333    0.975333333333333    0.981918468131747    0.006585134798414
  -0.974666666666667    0.974666666666667    0.980374835002671    0.005708168336005
  -0.974000000000000    0.974000000000000    0.978840381281664    0.004840381281664
  -0.973333333333333    0.973333333333333    0.977315059936705    0.003981726603372
  -0.972666666666667    0.972666666666667    0.975798824071828    0.003132157405161
  -0.972000000000000    0.972000000000000    0.974291626926904    0.002291626926904
  -0.971333333333333    0.971333333333333    0.972793421877431    0.001460088544098
  -0.970666666666667    0.970666666666667    0.971304162434322    0.000637495767655
  -0.970000000000000    0.970000000000000    0.969823802243688    0.000176197756312
  -0.969333333333333    0.969333333333333    0.968352295086630    0.000981038246703
  -0.968666666666667    0.968666666666667    0.966889594879023    0.001777071787644
  -0.968000000000000    0.968000000000000    0.965435655671307    0.002564344328693
  -0.967333333333333    0.967333333333333    0.963990431648268    0.003342901685065
  -0.966666666666667    0.966666666666667    0.962553877128837    0.004112789537830
  -0.966000000000000    0.966000000000000    0.961125946565865    0.004874053434135
  -0.965333333333333    0.965333333333333    0.959706594545922    0.005626738787411
  -0.964666666666667    0.964666666666667    0.958295775789081    0.006370890877586
  -0.964000000000000    0.964000000000000    0.956893445148703    0.007106554851297
  -0.963333333333333    0.963333333333333    0.955499557611233    0.007833775722100
  -0.962666666666667    0.962666666666667    0.954114068295982    0.008552598370685
  -0.962000000000000    0.962000000000000    0.952736932454921    0.009263067545079
  -0.961333333333333    0.961333333333333    0.951368105472465    0.009965227860868
  -0.960666666666667    0.960666666666667    0.950007542865268    0.010659123801398
  -0.960000000000000    0.960000000000000    0.948655200282008    0.011344799717992
  -0.959333333333333    0.959333333333333    0.947311033503177    0.012022299830156
  -0.958666666666667    0.958666666666667    0.945974998440874    0.012691668225793
  -0.958000000000000    0.958000000000000    0.944647051138588    0.013352948861412
  -0.957333333333333    0.957333333333333    0.943327147770995    0.014006185562338
  -0.956666666666667    0.956666666666667    0.942015244643745    0.014651422022921
  -0.956000000000000    0.956000000000000    0.940711298193254    0.015288701806746
  -0.955333333333333    0.955333333333333    0.939415264986488    0.015918068346846
  -0.954666666666667    0.954666666666667    0.938127101720763    0.016539564945904
  -0.954000000000000    0.954000000000000    0.936846765223529    0.017153234776471
  -0.953333333333333    0.953333333333333    0.935574212452162    0.017759120881172
  -0.952666666666667    0.952666666666667    0.934309400493757    0.018357266172910
  -0.952000000000000    0.952000000000000    0.933052286564917    0.018947713435083
  -0.951333333333333    0.951333333333333    0.931802828011546    0.019530505321787
  -0.950666666666667    0.950666666666667    0.930560982308639    0.020105684358028
  -0.950000000000000    0.950000000000000    0.929326707060073    0.020673292939927
  -0.949333333333333    0.949333333333333    0.928099959998399    0.021233373334934
  -0.948666666666667    0.948666666666667    0.926880698984639    0.021785967682027
  -0.948000000000000    0.948000000000000    0.925668882008068    0.022331117991932
  -0.947333333333333    0.947333333333333    0.924464467186013    0.022868866147320
  -0.946666666666667    0.946666666666667    0.923267412763645    0.023399253903021
